Gene	Rodriguez_Pineiro_1	Rodriguez_Pineiro_2	Rodriguez_Pineiro_3	Rodriguez_Pineiro_4	Rodriguez_Pineiro_5	Rodriguez_Pineiro_6	Rodriguez_Pineiro_7	Rodriguez_Pineiro_8	Rodriguez_Pineiro_9	Rodriguez_Pineiro_10	Rodriguez_Pineiro_11		Cyt Andreyev	Nucl Andreyev	Microsomes Andreyev	PM Andreyev	ER Andreyev	Mito Andreyev		Cyt Carvalho	Nucl Carvalho	Mit Carvalho		Cyt Boisvert	Nucl Boisvert	Nucleolus Boisvert		Cyt Pinto	Nucl Pinto	Tot Pinto		Cyt Choi	Nucl Choi	Pellet Choi	Nucl soluble Choi		Cyt Mulvey	Nucl Mulvey	Total Mulvey		cyt Bileck	Nucl Bileck		Cyt Thakar	Nucl Thakar	TOT Thakar		Cyt Larance	Nucleus Larance	Cytoskeleton Larance	Membrane Larance
AEN	1	1	1	1	1	1	1	1	1	1	1		40	132	1	1	1	28		1	1	1		1	1	94		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
ARID5B	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	100	1	1		1	1	1		1	1		1	1	1		1	1	1	1
ATF1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	96	3		1	100	1		1	1	1	1		1	1	1		1	100		1	100	1		30	70	1	1
BRD4	1	1	1	1	1	1	1	1	1	1	1		48	140	1	1	1	12		1	100	1		25	54	21		1	1	1		1	1	1	1		1	1	1		1	100		1	100	1		1	79	1	20
CHD4	1	158	38	1	1	1	1	1	1	1	1		4	110	1	1	60	20		1	99	1		19	69	12		1	36	64		13	43	21	23		1	1	1		1	100		1	75	23		1	19	18	63
CMAS	1	74	122	6	1	1	1	1	1	1	1		8	92	1	1	74	28		1	100	1		20	46	35		1	100	1		1	100	1	1		1	1	1		1	100		5	64	31		1	48	4	47
CPSF3	1	120	80	1	1	1	1	1	1	1	1		38	152	1	1	1	8		28	72	1		20	54	26		1	59	41		1	1	1	1		1	1	1		3	97		13	86	1		9	63	15	12
DDX24	1	80	120	1	1	1	1	1	1	1	1		10	162	10	4	4	12		6	94	1		1	1	90		1	40	60		1	45	35	20		1	1	1		100	1		1	100	1		1	42	39	20
DDX39A	1	1	1	1	1	1	1	1	1	1	1		70	66	58	4	1	1		9	91	1		1	1	1		1	1	1		1	1	1	1		1	1	1		3	97		1	1	1		1	34	62	4
DHX33	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		24	17	59		1	1	1		1	1	1	1		1	1	1		1	100		1	100	1		1	69	31	1
DNMT1	1	114	78	1	1	1	1	1	1	1	1		40	148	1	1	1	12		1	99	1		27	64	9		1	99	1		1	45	44	11		1	1	1		1	99		27	37	36		21	21	1	58
ENOX1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
GATAD2B	1	1	1	1	1	1	1	1	1	1	1		14	96	20	18	1	54		1	1	1		51	48	1		1	1	1		1	100	1	1		1	1	1		1	100		1	38	62		1	6	1	94
GTF2I	76	94	1	1	1	1	1	1	8	1	22		10	164	4	1	1	22		1	99	1		10	80	10		1	4	96		25	32	43	1		1	97	3		22	78		28	15	56		1	45	1	55
GTF3C2	1	1	200	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	99	1		8	55	38		1	100	1		1	1	1	1		1	1	1		1	100		31	69	1		1	71	15	14
HNRNPUL2	20	18	148	8	1	6	1	1	1	1	1		1	1	1	1	1	1		14	86	1		10	89	1		1	1	1		1	28	58	13		1	1	1		10	90		1	100	1		1	67	32	1
KDM4C	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		1	1	1		1	1	1	1
KIN	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	16	80		1	100	1		1	1	1	1		1	1	1		1	100		1	96	4		1	31	1	69
L3MBTL2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
LIG3	1	62	66	4	24	20	6	1	1	1	12		8	172	10	1	8	4		1	100	1		29	55	16		1	100	1		1	36	64	1		1	1	1		1	100		1	90	10		1	41	3	56
MBD3	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		51	43	6		1	100	1		1	1	1	1		1	1	1		1	100		1	1	100		1	1	1	99
MYBL2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
NACC1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		3	96	1		3	95	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	100		1	1	1	1
NUDT21	54	106	42	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	99	1		13	69	18		7	85	8		100	1	1	1		14	40	46		14	86		22	49	29		4	22	36	38
PNKP	1	1	1	1	1	1	1	1	1	1	1		4	82	52	52	1	10		1	1	1		1	1	1		31	69	1		1	1	1	1		1	1	1		10	90		1	100	1		31	41	1	27
PRPF4B	1	46	154	1	1	1	1	1	1	1	1		22	128	18	22	1	12		5	95	1		32	58	10		1	2	98		1	74	1	26		1	1	1		1	100		1	100	1		1	94	1	6
PUF60	1	78	122	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		22	74	4		1	1	1		85	1	1	15		5	79	16		7	93		33	38	28		1	1	1	1
RAVER1	1	1	1	1	1	1	1	1	1	1	1		40	34	106	16	1	1		8	91	1		3	89	8		1	1	100		1	1	100	1		1	1	1		1	100		1	73	27		9	32	1	59
RBM25	1	1	1	1	1	1	1	1	1	1	1		34	106	46	12	1	1		1	98	1		9	90	1		1	40	60		1	88	1	12		1	96	4		1	100		1	93	7		1	47	35	18
RBMXL1	1	1	1	1	1	1	1	1	1	1	1		6	168	8	1	1	14		1	1	1		1	97	1		1	1	1		1	43	30	28		1	1	1		1	100		1	1	1		1	42	53	5
RBPJ	1	1	1	1	1	1	1	1	1	1	1		8	132	28	14	1	16		1	1	1		1	1	1		1	100	1		1	1	1	1		1	1	1		2	98		1	100	1		1	100	1	1
REST	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		1	1	1		1	1	1	1
RSL24D1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		1	1	89		1	1	100		1	1	1	1		1	1	1		1	100		1	1	1		1	36	62	2
SCAF8	10	148	18	24	1	1	1	1	1	1	1		1	1	1	1	1	1		5	95	1		1	1	1		1	1	1		1	1	1	1		1	1	1		2	98		1	1	1		1	13	1	87
SMARCA4	1	16	184	1	1	1	1	1	1	1	1		12	160	4	1	8	16		1	100	1		14	79	7		1	1	1		1	84	1	16		1	1	1		1	100		1	94	6		1	63	23	14
SNRPD3	52	42	34	8	18	24	10	6	1	1	4		26	154	14	6	1	1		22	77	1		17	80	3		13	64	23		54	22	13	11		7	53	39		5	95		36	53	11		3	54	31	12
SNRPG	64	44	22	8	24	24	12	1	1	1	1		1	1	1	1	1	1		45	55	1		12	87	1		8	69	22		1	1	1	1		1	1	1		6	94		1	1	100		22	56	10	11
SYMPK	4	78	94	10	6	4	1	1	1	1	1		1	1	1	1	1	1		14	85	1		37	60	3		1	14	86		1	1	1	1		1	1	1		1	99		20	42	37		1	61	18	21
TET1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
TOP1	1	74	74	1	1	4	4	4	8	4	24		4	142	38	1	1	14		1	99	1		18	55	28		1	93	7		1	26	50	24		1	75	25		1	100		1	92	8		1	39	38	23
U2AF1	6	90	90	4	6	1	1	1	1	1	1		32	88	64	6	1	10		14	86	1		11	85	5		1	1	1		1	78	22	1		1	1	100		6	94		2	86	11		1	35	28	37
UTP3	1	58	142	1	1	1	1	1	1	1	1		1	1	1	1	1	1		3	96	1		1	1	89		1	100	1		1	47	53	1		1	1	1		1	100		1	100	1		1	47	46	7
WAPAL	1	1	1	1	1	1	1	1	1	1	1		26	162	4	1	1	4		2	98	1		14	81	4		1	1	1		1	100	1	1		1	1	1		1	100		1	1	100		7	2	1	91
YY1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		1	1	1		1	100	1		1	1	1	1		1	1	1		12	88		1	84	16		1	54	17	29
ADNP	1	1	1	1	1	1	1	1	1	1	1		28	164	1	1	1	8		1	1	1		6	32	62		1	21	79		1	1	1	100		1	1	1		1	100		1	100	1		1	35	1	65
BRD3	1	1	1	1	1	1	1	1	1	1	1		32	132	1	1	1	36		1	1	1		41	55	5		1	1	1		1	1	1	1		1	1	1		1	100		1	1	1		1	89	1	11
BRD8	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		96	1	3		1	100	1		1	1	1	1		1	1	1		1	100		1	100	1		33	67	1	1
CCAR1	1	1	1	1	1	1	1	1	1	1	1		8	178	8	1	1	6		1	99	1		25	71	4		1	10	90		1	100	1	1		1	92	8		1	100		1	91	9		20	49	29	2
CCDC86	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		9	17	74		1	100	1		1	100	1	1		1	1	1		1	100		1	100	1		1	68	14	17
CPSF1	1	24	44	1	12	1	38	1	16	42	24		12	148	22	1	1	16		1	99	1		47	45	8		1	16	84		1	1	1	100		1	1	1		1	100		1	100	1		6	52	30	13
DDX39B	82	58	12	6	4	1	4	14	8	1	8		1	1	1	1	1	1		9	91	1		1	1	1		1	1	1		1	1	1	1		1	1	1		8	92		1	1	1		13	27	31	29
DNMT3B	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		33	67	1	1
ESRRB	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
GATAD2A	1	1	200	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	97	1		1	1	1		1	72	1	28		1	1	1		1	100		1	96	4		1	26	6	68
GLYR1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		44	51	5		1	100	1		1	54	46	1		1	1	1		1	100		1	1	1		1	75	1	25
GTF3C1	1	26	174	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	98	1		46	49	5		1	100	1		1	100	1	1		1	1	1		1	100		1	1	1		14	76	1	10
KDM5B	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		20	44	35		1	1	1		1	1	1	1		1	1	1		1	1		1	100	1		10	40	50	1
KMT2D	1	1	1	1	1	1	1	1	1	1	1		8	92	1	44	56	1		1	100	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		1	1	1		1	1	1	1
MAGOH	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		28	72	1		31	68	1		1	1	1		29	34	7	30		3	4	93		24	76		1	1	1		33	11	50	6
NGDN	1	1	1	1	1	1	1	1	1	1	1		4	92	68	32	1	4		1	100	1		1	10	85		1	100	1		1	56	44	1		1	1	1		1	100		1	100	1		1	24	76	1
NIPBL	1	1	1	1	1	1	1	1	1	1	1		22	178	1	1	1	1		29	70	1		13	79	8		1	1	1		1	100	1	1		1	1	1		1	100		1	99	1		30	57	1	13
PNN	1	1	88	10	56	22	16	1	1	1	4		20	172	4	1	1	1		2	96	2		23	73	4		1	100	1		1	83	1	17		1	1	1		1	100		1	100	1		1	62	34	4
POU2F1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		1	97	1		1	1	1		1	1	1	1		1	1	1		13	87		1	1	1		1	100	1	1
RFX1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		82	12	6		1	1	1		1	1	1	1		1	1	1		1	100		1	100	1		1	98	1	2
RNF2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	99	1		1	97	1		1	100	1		1	100	1	1		1	1	1		3	97		1	100	1		29	21	13	37
RNPS1	1	1	1	1	1	1	1	1	1	1	1		26	142	14	1	1	14		6	94	1		10	81	9		1	96	4		1	1	1	1		1	1	1		1	100		1	98	2		1	39	53	7
RXRB	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	95	5		1	97	1		1	1	1		1	1	1	1		1	1	1		62	38		100	1	1		1	84	1	16
SAFB	1	200	1	1	1	1	1	1	1	1	1		14	68	68	32	1	18		17	83	1		27	71	3		1	87	13		1	60	1	40		1	1	1		2	98		1	99	1		1	46	52	3
SAP18	1	148	20	1	10	14	8	1	1	1	1		16	142	24	10	1	10		1	1	1		12	78	10		1	81	19		1	1	1	1		1	54	46		1	100		1	100	1		1	68	32	1
SFPQ	24	146	30	1	1	1	1	1	1	1	1		10	140	26	12	1	10		5	93	2		1	53	44		2	79	20		1	37	44	19		1	62	38		1	99		48	27	25		4	65	19	12
SLU7	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		73	24	3		1	1	1		1	1	1	1		1	1	1		1	100		1	100	1		1	1	1	1
SNRPC	74	106	20	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		7	84	9		3	3	94		1	1	1	1		1	52	46		1	100		2	98	1		1	1	1	1
SNRPD2	62	32	26	8	28	22	12	4	1	4	1		26	92	54	12	1	16		12	87	1		8	89	3		11	59	30		46	44	4	6		1	1	1		5	95		15	75	9		15	29	30	25
SNRPE	74	28	36	1	24	20	6	1	1	1	6		36	146	10	4	1	1		12	88	1		16	81	3		12	70	18		1	1	1	1		1	1	1		12	88		1	97	3		10	72	5	13
TCF20	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		12	88		1	1	1		1	46	1	54
TERF1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		43	57	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		1	1	1		1	1	1	1
UBP1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		25	75		100	1	1		1	50	1	50
USF1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		1	1	1		1	100	1	1
XRCC1	1	58	30	1	34	14	16	1	1	8	38		72	102	1	1	1	26		1	1	1		37	30	33		46	1	54		1	1	1	1		1	1	1		1	100		1	95	5		2	25	1	73
ZNF48	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		1	1	1		1	1	1	1
ARID3B	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		1	1	1		1	1	1	1
ATAD2	1	1	1	1	1	1	1	1	1	1	200		1	1	1	1	1	1		1	1	1		70	25	5		1	100	1		1	1	1	1		1	1	1		1	100		1	100	1		1	41	59	1
ATF2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		1	1	1		1	1	1	1
BAZ2A	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		34	13	53		1	1	1		1	1	1	1		1	1	1		1	100		1	100	1		10	90	1	1
CDCA5	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	57	42		1	1	1		1	1	1	1		1	1	1		1	1		1	100	1		1	91	1	9
CDK2AP1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		16	79	4		1	100	1		1	1	1	1		1	1	1		1	1		1	1	1		1	34	1	66
CENPC	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		8	63	29		1	1	1		1	1	1	1		1	1	1		1	100		1	1	1		1	100	1	1
CMSS1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		27	20	53		1	100	1		1	1	1	1		1	1	1		1	1		1	98	2		23	24	4	49
CPSF2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		18	82	1		26	67	7		1	42	58		1	100	1	1		1	1	1		1	100		1	100	1		1	86	5	9
CPSF7	1	158	42	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	99	1		11	68	20		1	73	27		50	50	1	1		1	1	1		1	99		8	73	19		1	41	16	43
CSTF2	1	1	1	1	1	1	1	1	1	1	1		48	126	4	4	1	20		33	66	1		24	74	1		36	52	12		1	1	1	1		1	1	1		3	97		12	37	51		25	29	6	40
DDX42	1	1	1	1	1	1	1	1	1	1	1		46	98	42	6	1	6		6	94	1		14	67	19		1	19	81		1	70	1	30		1	79	21		19	81		1	65	35		1	19	6	75
DPF2	1	1	1	1	1	1	1	1	1	1	1		12	174	1	1	1	14		1	100	1		1	92	7		1	100	1		1	64	36	1		1	1	1		1	100		1	75	25		1	70	18	12
ELF2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		1	1	1		1	1	1		1	1	1	1		1	1	1		4	96		1	1	1		1	1	1	1
HIRA	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		1	100	1		1	1	1	1
HNRNPA0	6	82	98	6	6	1	1	1	1	1	1		12	104	36	12	24	14		12	87	1		5	86	9		7	37	56		1	49	32	20		1	65	35		5	95		2	90	8		1	49	30	21
HNRNPM	12	100	72	6	4	1	1	1	1	1	1		32	148	8	1	4	4		1	100	1		6	74	19		2	17	82		1	60	26	15		1	71	29		1	100		7	79	14		3	26	60	11
INCENP	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		10	52	38		1	1	1		1	1	1	1		1	1	1		1	1		1	100	1		1	44	29	27
JADE1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
NVL	1	1	1	1	1	1	1	1	1	1	1		38	150	1	1	1	12		1	100	1		16	12	72		1	1	1		1	1	1	1		1	1	1		1	100		1	100	1		1	68	32	1
PHF14	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		81	13	5		1	100	1		1	1	1	1		1	1	1		1	100		1	100	1		1	100	1	1
PHIP	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		46	15	38		1	1	1		1	1	1	1		1	1	1		4	96		1	100	1		1	94	1	6
PIAS4	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		57	42	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		1	1	1		1	1	1	1
PLRG1	1	24	150	1	12	4	8	1	1	1	1		16	148	1	1	1	34		1	100	1		36	58	6		4	95	1		1	32	37	31		1	1	1		1	100		1	100	1		2	41	32	26
PRPF6	4	48	148	1	1	1	1	1	1	1	1		18	120	46	6	1	10		3	96	1		4	91	4		1	13	87		1	30	53	16		1	1	1		1	100		1	100	1		1	54	33	13
RBM39	1	50	142	4	1	1	1	1	1	1	1		8	130	20	16	4	24		6	94	1		14	78	8		1	25	75		41	27	18	14		1	86	14		3	97		9	67	24		2	34	29	35
RBM42	1	38	162	1	1	1	1	1	1	1	1		1	1	1	1	1	1		5	95	1		10	13	77		1	1	1		1	100	1	1		1	1	1		1	100		1	100	1		1	51	1	49
RRP7A	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		13	21	67		1	100	1		1	57	25	19		1	1	1		1	100		1	100	1		1	36	64	1
SART1	1	52	146	1	1	1	1	1	1	1	1		24	128	24	10	1	14		8	91	1		17	79	4		1	81	19		1	41	40	18		1	1	1		1	100		1	99	1		1	34	40	26
SCAF1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		1	1	1		1	100	1		1	1	1	1		1	1	1		1	99		1	1	1		1	42	23	35
SF1	1	1	1	1	1	1	1	1	1	1	1		28	104	32	16	1	16		25	73	2		21	77	1		1	1	1		1	36	41	23		4	66	29		1	100		31	36	33		20	30	6	44
SHPRH	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
SMARCC1	1	12	138	1	50	1	1	1	1	1	1		8	150	1	1	1	42		1	99	1		13	83	4		1	100	1		1	80	1	20		1	1	1		1	100		1	79	21		1	46	1	53
SUDS3	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		3	97		1	100	1		1	1	1	1
TBP	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		13	44	44		1	1	1		1	1	1	1		1	1	1		1	100		1	100	1		8	92	1	1
TFCP2L1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
TOP2A	1	1	1	1	1	1	28	4	6	24	136		8	116	12	4	48	12		1	1	1		30	52	17		1	100	1		1	31	59	10		1	1	1		1	100		1	99	1		1	65	33	2
TOP2B	1	1	4	1	6	1	40	4	30	34	80		6	182	1	1	4	6		1	1	1		38	42	21		1	100	1		1	38	50	12		1	1	1		1	100		1	100	1		1	78	22	1
TP53	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
ZC3H14	1	1	1	1	1	1	1	1	1	1	1		44	136	1	1	1	20		1	100	1		1	30	68		1	100	1		1	1	1	1		1	1	1		1	100		1	100	1		1	54	18	29
ZMYM4	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	65	35		34	61	5		1	1	1		1	1	1	1		1	1	1		1	100		1	100	1		22	47	1	31
ZNF280C	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		1	1	1		1	1	1	1
ATAD5	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	64	32		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
CTCF	1	1	1	1	1	1	1	1	1	1	1		20	136	1	1	1	44		1	100	1		17	68	14		1	100	1		1	1	1	1		1	1	1		1	100		50	50	1		1	76	12	12
DIEXF	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		2	97	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		1	1	1		1	44	47	9
DMAP1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	97	1		1	100	1		1	1	1	1		1	1	1		1	100		1	100	1		2	93	1	6
DNMT3A	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		1	1	1		1	1	1		1	1	1	1		1	1	1		9	91		1	1	1		1	81	18	1
EIF4A3	8	8	30	6	40	52	26	14	6	4	6		30	80	70	12	1	6		7	92	1		12	82	7		2	48	50		59	14	15	11		1	96	3		29	71		41	18	41		25	25	38	12
HMGA2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	48	52		1	1		1	1	1		1	100	1	1
INTS12	1	1	1	1	1	1	1	1	1	1	1		1	172	1	1	1	26		1	1	1		1	1	1		1	100	1		1	1	1	1		1	1	1		1	100		1	1	1		1	70	1	30
KIF20B	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	39	53	8
MAFG	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	97	1		1	100	1		1	1	1	1		1	1	1		1	100		1	100	1		1	99	1	1
MAX	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		59	40	1		1	100	1		1	1	1	1		1	1	1		19	81		1	100	1		1	77	21	2
MGA	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		33	67		1	1	1		1	1	1	1
MND1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	36	61		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
NANOG	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
PSIP1	1	94	84	4	6	1	1	1	1	1	4		10	162	1	1	1	30		60	38	2		8	79	13		1	100	1		1	1	1	1		1	1	1		3	97		6	90	4		32	40	15	12
PSMC3IP	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		33	61	7		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
QKI	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		7	77	16		1	100	1		1	1	1	1		1	1	1		28	72		1	1	1		13	53	6	28
RBM26	1	200	1	1	1	1	1	1	1	1	1		24	126	36	1	1	14		2	97	1		1	1	1		1	19	81		1	1	1	1		1	1	1		1	100		19	3	78		1	22	1	78
RSRC2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	97	1		1	1	1		1	1	1	1		1	1	1		1	100		100	1	1		1	1	1	1
SIN3A	1	72	126	1	1	1	1	1	1	1	1		30	138	1	1	14	14		1	99	1		19	73	9		1	100	1		1	100	1	1		1	1	1		1	100		1	100	1		1	19	1	81
SS18	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		1	1	1		1	1	1	1
THOC2	1	22	176	1	1	1	1	1	1	1	1		1	1	1	1	1	1		2	98	1		14	78	7		1	53	47		1	46	47	7		1	1	1		1	100		1	99	1		1	68	31	1
USP3	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	99	1		1	76	22		1	100	1		1	1	1	1		1	1	1		1	100		1	67	33		1	47	1	53
ZNF518B	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
BEND3	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		66	32	1		1	1	1		1	1	1	1		1	1	1		1	1		1	100	1		1	100	1	1
BRD7	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		32	65	3		1	1	1		1	1	1	1		1	1	1		1	100		100	1	1		1	1	1	1
CDCA8	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		8	68	25		1	1	1		1	1	1	1		1	1	1		1	1		1	100	1		1	73	18	9
CELF1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		11	88	1		17	79	4		1	15	85		1	1	1	1		1	1	1		25	75		1	1	1		3	37	13	46
CHAF1B	1	1	1	1	1	1	1	1	1	1	1		114	86	1	1	1	1		33	33	33		36	56	8		1	1	1		1	1	1	1		1	1	1		1	1		1	100	1		1	32	1	68
